Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,TotalIncome,IncomeToLoanRatio,EMI,BalanceIncome,FamilySize,HasCreditHistory,IsGraduate,IsSelfEmployed,IncomeBand,LoanAmtBand,TermBand
LP002813,Female,Y,1,Graduate,Y,19484,0.0,600.0,360.0,1.0,Semiurban,Y,19484.0,0.03247333333333333,1666.6666666666667,17817.333333333332,3,1,1,1,10–20k,>300k,301–360
LP002820,Male,Y,0,Graduate,N,5923,2054.0,211.0,360.0,1.0,Rural,Y,7977.0,0.03780568720379147,586.1111111111111,7390.888888888889,2,1,1,0,5–10k,200–300k,301–360
LP002821,Male,N,0,Not Graduate,Y,5800,0.0,132.0,360.0,1.0,Semiurban,Y,5800.0,0.04393939393939394,366.6666666666667,5433.333333333333,1,1,0,1,5–10k,100–150k,301–360
LP002832,Male,Y,2,Graduate,N,8799,0.0,258.0,360.0,0.0,Urban,N,8799.0,0.0341046511627907,716.6666666666666,8082.333333333333,4,0,1,0,5–10k,200–300k,301–360
LP002833,Male,Y,0,Not Graduate,N,4467,0.0,120.0,360.0,,Rural,Y,4467.0,0.037225,333.3333333333333,4133.666666666667,2,0,0,0,2.5–5k,100–150k,301–360
LP002836,Male,N,0,Graduate,N,3333,0.0,70.0,360.0,1.0,Urban,Y,3333.0,0.04761428571428571,194.44444444444446,3138.5555555555557,1,1,1,0,2.5–5k,<100k,301–360
LP002837,Male,Y,3,Graduate,N,3400,2500.0,123.0,360.0,0.0,Rural,N,5900.0,0.04796747967479675,341.6666666666667,5558.333333333333,5,0,1,0,5–10k,100–150k,301–360
LP002840,Female,N,0,Graduate,N,2378,0.0,9.0,360.0,1.0,Urban,N,2378.0,0.26422222222222225,25.0,2353.0,1,1,1,0,<2.5k,<100k,301–360
LP002841,Male,Y,0,Graduate,N,3166,2064.0,104.0,360.0,0.0,Urban,N,5230.0,0.05028846153846154,288.8888888888889,4941.111111111111,2,0,1,0,5–10k,100–150k,301–360
LP002842,Male,Y,1,Graduate,N,3417,1750.0,186.0,360.0,1.0,Urban,Y,5167.0,0.027779569892473117,516.6666666666666,4650.333333333333,3,1,1,0,5–10k,150–200k,301–360
LP002847,Male,Y,0,Graduate,N,5116,1451.0,165.0,360.0,0.0,Urban,N,6567.0,0.0398,458.3333333333333,6108.666666666667,2,0,1,0,5–10k,150–200k,301–360
LP002855,Male,Y,2,Graduate,N,16666,0.0,275.0,360.0,1.0,Urban,Y,16666.0,0.060603636363636366,763.8888888888889,15902.111111111111,4,1,1,0,10–20k,200–300k,301–360
LP002862,Male,Y,2,Not Graduate,N,6125,1625.0,187.0,480.0,1.0,Semiurban,N,7750.0,0.04144385026737968,389.5833333333333,7360.416666666667,4,1,0,0,5–10k,150–200k,>360
LP002863,Male,Y,3,Graduate,N,6406,0.0,150.0,360.0,1.0,Semiurban,N,6406.0,0.042706666666666664,416.6666666666667,5989.333333333333,5,1,1,0,5–10k,100–150k,301–360
LP002868,Male,Y,2,Graduate,N,3159,461.0,108.0,84.0,1.0,Urban,Y,3620.0,0.03351851851851852,1285.7142857142858,2334.285714285714,4,1,1,0,2.5–5k,100–150k,<=180
LP002872,Nan,Y,0,Graduate,N,3087,2210.0,136.0,360.0,0.0,Semiurban,N,5297.0,0.03894852941176471,377.77777777777777,4919.222222222223,2,0,1,0,5–10k,100–150k,301–360
LP002874,Male,N,0,Graduate,N,3229,2739.0,110.0,360.0,1.0,Urban,Y,5968.0,0.05425454545454545,305.55555555555554,5662.444444444444,1,1,1,0,5–10k,100–150k,301–360
LP002877,Male,Y,1,Graduate,N,1782,2232.0,107.0,360.0,1.0,Rural,Y,4014.0,0.03751401869158878,297.22222222222223,3716.777777777778,3,1,1,0,2.5–5k,100–150k,301–360
LP002888,Male,N,0,Graduate,,3182,2917.0,161.0,360.0,1.0,Urban,Y,6099.0,0.037881987577639754,447.22222222222223,5651.777777777777,1,1,1,0,5–10k,150–200k,301–360
LP002892,Male,Y,2,Graduate,N,6540,0.0,205.0,360.0,1.0,Semiurban,Y,6540.0,0.031902439024390244,569.4444444444445,5970.555555555556,4,1,1,0,5–10k,200–300k,301–360
LP002893,Male,N,0,Graduate,N,1836,33837.0,90.0,360.0,1.0,Urban,N,35673.0,0.39636666666666664,250.0,35423.0,1,1,1,0,>20k,<100k,301–360
LP002894,Female,Y,0,Graduate,N,3166,0.0,36.0,360.0,1.0,Semiurban,Y,3166.0,0.08794444444444445,100.0,3066.0,2,1,1,0,2.5–5k,<100k,301–360
LP002898,Male,Y,1,Graduate,N,1880,0.0,61.0,360.0,,Rural,N,1880.0,0.03081967213114754,169.44444444444446,1710.5555555555557,3,0,1,0,<2.5k,<100k,301–360
LP002911,Male,Y,1,Graduate,N,2787,1917.0,146.0,360.0,0.0,Rural,N,4704.0,0.03221917808219178,405.55555555555554,4298.444444444444,3,0,1,0,2.5–5k,100–150k,301–360
LP002912,Male,Y,1,Graduate,N,4283,3000.0,172.0,84.0,1.0,Rural,N,7283.0,0.042343023255813954,2047.6190476190477,5235.380952380952,3,1,1,0,5–10k,150–200k,<=180
LP002916,Male,Y,0,Graduate,N,2297,1522.0,104.0,360.0,1.0,Urban,Y,3819.0,0.03672115384615385,288.8888888888889,3530.1111111111113,2,1,1,0,2.5–5k,100–150k,301–360
LP002917,Female,N,0,Not Graduate,N,2165,0.0,70.0,360.0,1.0,Semiurban,Y,2165.0,0.03092857142857143,194.44444444444446,1970.5555555555557,1,1,0,0,<2.5k,<100k,301–360
LP002925,Nan,N,0,Graduate,N,4750,0.0,94.0,360.0,1.0,Semiurban,Y,4750.0,0.05053191489361702,261.1111111111111,4488.888888888889,1,1,1,0,2.5–5k,<100k,301–360
LP002926,Male,Y,2,Graduate,Y,2726,0.0,106.0,360.0,0.0,Semiurban,N,2726.0,0.025716981132075472,294.44444444444446,2431.5555555555557,4,0,1,1,2.5–5k,100–150k,301–360
LP002928,Male,Y,0,Graduate,N,3000,3416.0,56.0,180.0,1.0,Semiurban,Y,6416.0,0.11457142857142857,311.1111111111111,6104.888888888889,2,1,1,0,5–10k,<100k,<=180
LP002931,Male,Y,2,Graduate,Y,6000,0.0,205.0,240.0,1.0,Semiurban,N,6000.0,0.02926829268292683,854.1666666666666,5145.833333333333,4,1,1,1,5–10k,200–300k,181–240
LP002933,Nan,N,3,Graduate,Y,9357,0.0,292.0,360.0,1.0,Semiurban,Y,9357.0,0.0320445205479452,811.1111111111111,8545.888888888889,4,1,1,1,5–10k,200–300k,301–360
LP002936,Male,Y,0,Graduate,N,3859,3300.0,142.0,180.0,1.0,Rural,Y,7159.0,0.05041549295774648,788.8888888888889,6370.111111111111,2,1,1,0,5–10k,100–150k,<=180
LP002938,Male,Y,0,Graduate,Y,16120,0.0,260.0,360.0,1.0,Urban,Y,16120.0,0.062,722.2222222222222,15397.777777777777,2,1,1,1,10–20k,200–300k,301–360
LP002940,Male,N,0,Not Graduate,N,3833,0.0,110.0,360.0,1.0,Rural,Y,3833.0,0.03484545454545455,305.55555555555554,3527.4444444444443,1,1,0,0,2.5–5k,100–150k,301–360
LP002941,Male,Y,2,Not Graduate,Y,6383,1000.0,187.0,360.0,1.0,Rural,N,7383.0,0.03948128342245989,519.4444444444445,6863.555555555556,4,1,0,1,5–10k,150–200k,301–360
LP002943,Male,N,0,Graduate,N,2987,0.0,88.0,360.0,0.0,Semiurban,N,2987.0,0.03394318181818182,244.44444444444446,2742.5555555555557,1,0,1,0,2.5–5k,<100k,301–360
LP002945,Male,Y,0,Graduate,Y,9963,0.0,180.0,360.0,1.0,Rural,Y,9963.0,0.05535,500.0,9463.0,2,1,1,1,5–10k,150–200k,301–360
LP002948,Male,Y,2,Graduate,N,5780,0.0,192.0,360.0,1.0,Urban,Y,5780.0,0.030104166666666668,533.3333333333334,5246.666666666667,4,1,1,0,5–10k,150–200k,301–360
LP002949,Female,N,3,Graduate,,416,41667.0,350.0,180.0,,Urban,N,42083.0,0.12023714285714286,1944.4444444444443,40138.555555555555,4,0,1,0,>20k,>300k,<=180
LP002950,Male,Y,0,Not Graduate,,2894,2792.0,155.0,360.0,1.0,Rural,Y,5686.0,0.036683870967741936,430.55555555555554,5255.444444444444,2,1,0,0,5–10k,150–200k,301–360
LP002953,Male,Y,3,Graduate,N,5703,0.0,128.0,360.0,1.0,Urban,Y,5703.0,0.0445546875,355.55555555555554,5347.444444444444,5,1,1,0,5–10k,100–150k,301–360
LP002958,Male,N,0,Graduate,N,3676,4301.0,172.0,360.0,1.0,Rural,Y,7977.0,0.04637790697674419,477.77777777777777,7499.222222222223,1,1,1,0,5–10k,150–200k,301–360
LP002959,Female,Y,1,Graduate,N,12000,0.0,496.0,360.0,1.0,Semiurban,Y,12000.0,0.024193548387096774,1377.7777777777778,10622.222222222223,3,1,1,0,10–20k,>300k,301–360
LP002960,Male,Y,0,Not Graduate,N,2400,3800.0,,180.0,1.0,Urban,N,6200.0,0.041426539654408505,365.2777777777778,4970.333333333333,2,1,0,0,5–10k,Unknown,<=180
LP002961,Male,Y,1,Graduate,N,3400,2500.0,173.0,360.0,1.0,Semiurban,Y,5900.0,0.03410404624277456,480.55555555555554,5419.444444444444,3,1,1,0,5–10k,150–200k,301–360
LP002964,Male,Y,2,Not Graduate,N,3987,1411.0,157.0,360.0,1.0,Rural,Y,5398.0,0.03438216560509554,436.1111111111111,4961.888888888889,4,1,0,0,5–10k,150–200k,301–360
LP002974,Male,Y,0,Graduate,N,3232,1950.0,108.0,360.0,1.0,Rural,Y,5182.0,0.04798148148148148,300.0,4882.0,2,1,1,0,5–10k,100–150k,301–360
LP002978,Female,N,0,Graduate,N,2900,0.0,71.0,360.0,1.0,Rural,Y,2900.0,0.04084507042253521,197.22222222222223,2702.777777777778,1,1,1,0,2.5–5k,<100k,301–360
LP002979,Male,Y,3,Graduate,N,4106,0.0,40.0,180.0,1.0,Rural,Y,4106.0,0.10265,222.22222222222223,3883.777777777778,5,1,1,0,2.5–5k,<100k,<=180
LP002983,Male,Y,1,Graduate,N,8072,240.0,253.0,360.0,1.0,Urban,Y,8312.0,0.03285375494071146,702.7777777777778,7609.222222222223,3,1,1,0,5–10k,200–300k,301–360
LP002984,Male,Y,2,Graduate,N,7583,0.0,187.0,360.0,1.0,Urban,Y,7583.0,0.04055080213903743,519.4444444444445,7063.555555555556,4,1,1,0,5–10k,150–200k,301–360
LP002990,Female,N,0,Graduate,Y,4583,0.0,133.0,360.0,0.0,Semiurban,N,4583.0,0.034458646616541355,369.44444444444446,4213.555555555556,1,0,1,1,2.5–5k,100–150k,301–360
